segment_id,segment_name,date,total_attempts_on_date,daily_attempts,athlete_count
35512175,"Double Happy",2025-12-05,1512,0,396
3385864,"banker",2025-12-05,20472,0,3522
9230928,"Jungle Scout Up",2025-12-05,21860,0,3386
27751723,"Mohaka Meander south",2025-12-05,3248,0,774
27751719,"Mohaka Meander north",2025-12-05,3389,2,599
1752652,"491",2025-12-05,16635,0,2444
22616278,"Pavlova",2025-12-05,1574,0,439
3385865,"B-line Ext",2025-12-05,21393,0,2727
33496074,"Dig This",2025-12-05,953,0,352
11890472,"Te Whiti Riser",2025-12-05,12933,4,1676
1752667,"Nga Tuna",2025-12-05,20374,0,2513
17193656,"Second Star 2018",2025-12-05,5459,0,1062
22324740,"Superplus Gracefield exit full",2025-12-05,11044,0,1776
22324737,"Lower Superplus to gracefield rd",2025-12-05,10955,0,1521
35587315,"Gingernuts and Towai Traverse",2025-12-05,2973,0,823
1752602,"Towai Traverse",2025-12-05,7593,0,1287
2716897,"Towai Traverse Climb",2025-12-05,8331,0,1314
14931000,"Top of Te Whiti to Towai",2025-12-05,36364,0,3186
8760918,"Spoonhill + Scrims",2025-12-05,1609,0,512
35338309,"Fade To Black",2025-12-05,2202,0,527
5741040,"Freewheel, trig to 4wd",2025-12-06,43419,5,4652
35457806,"Snail trail",2025-12-06,34446,0,4002
11559698,"Labyrinth 2016 - down",2025-12-06,21843,0,3045
35512175,"Double Happy",2025-12-06,1512,0,397
3385864,"banker",2025-12-06,20463,0,3522
9230928,"Jungle Scout Up",2025-12-06,21848,0,3386
27751719,"Mohaka Meander north",2025-12-06,3402,13,599
1752652,"491",2025-12-06,16634,0,2444
22616278,"Pavlova",2025-12-06,1574,0,439
3385865,"B-line Ext",2025-12-06,21377,0,2727
33496074,"Dig This",2025-12-06,951,0,352
11890472,"Te Whiti Riser",2025-12-06,12940,7,1676
1752667,"Nga Tuna",2025-12-06,20377,3,2514
17193656,"Second Star 2018",2025-12-06,5460,1,1063
22324740,"Superplus Gracefield exit full",2025-12-06,11037,0,1777
22324737,"Lower Superplus to gracefield rd",2025-12-06,10948,0,1522
35587315,"Gingernuts and Towai Traverse",2025-12-06,2974,1,823
1752602,"Towai Traverse",2025-12-06,7590,0,1287
2716897,"Towai Traverse Climb",2025-12-06,8331,0,1314
14931000,"Top of Te Whiti to Towai",2025-12-06,36357,0,3185
8760918,"Spoonhill + Scrims",2025-12-06,1609,0,512
35338309,"Fade To Black",2025-12-06,2195,0,527
5741040,"Freewheel, trig to 4wd",2025-12-07,43446,27,4654
35457806,"Snail trail",2025-12-07,34455,9,4004
11559698,"Labyrinth 2016 - down",2025-12-07,21845,2,3048
35512175,"Double Happy",2025-12-07,1512,0,401
3385864,"banker",2025-12-07,20469,6,3523
9230928,"Jungle Scout Up",2025-12-07,21845,0,3388
27751723,"Mohaka Meander south",2025-12-07,3251,3,775
27751719,"Mohaka Meander north",2025-12-07,3405,3,599
1752652,"491",2025-12-07,16641,7,2445
22616278,"Pavlova",2025-12-07,1574,0,439
3385865,"B-line Ext",2025-12-07,21384,7,2730
33496074,"Dig This",2025-12-07,952,1,352
11890472,"Te Whiti Riser",2025-12-07,12943,3,1676
1752667,"Nga Tuna",2025-12-07,20387,10,2514
17193656,"Second Star 2018",2025-12-07,5460,0,1063
22324740,"Superplus Gracefield exit full",2025-12-07,11040,3,1777
22324737,"Lower Superplus to gracefield rd",2025-12-07,10952,4,1524
35587315,"Gingernuts and Towai Traverse",2025-12-07,2976,2,824
1752602,"Towai Traverse",2025-12-07,7581,0,1285
2716897,"Towai Traverse Climb",2025-12-07,8334,3,1315
14931000,"Top of Te Whiti to Towai",2025-12-07,36376,19,3185
8760918,"Spoonhill + Scrims",2025-12-07,1609,0,512
35338309,"Fade To Black",2025-12-07,2192,0,528
5741040,"Freewheel, trig to 4wd",2025-12-08,43419,0,4653
35457806,"Snail trail",2025-12-08,34456,1,4003
11559698,"Labyrinth 2016 - down",2025-12-08,21845,0,3048
35512175,"Double Happy",2025-12-08,1508,0,400
3385864,"banker",2025-12-08,20458,0,3521
9230928,"Jungle Scout Up",2025-12-08,21841,0,3388
27751723,"Mohaka Meander south",2025-12-08,3243,0,774
27751719,"Mohaka Meander north",2025-12-08,3406,1,599
1752652,"491",2025-12-08,16620,0,2444
22616278,"Pavlova",2025-12-08,1570,0,439
3385865,"B-line Ext",2025-12-08,21382,0,2730
33496074,"Dig This",2025-12-08,952,0,352
11890472,"Te Whiti Riser",2025-12-08,12947,4,1676
1752667,"Nga Tuna",2025-12-08,20351,0,2514
17193656,"Second Star 2018",2025-12-08,5460,0,1063
22324740,"Superplus Gracefield exit full",2025-12-08,11029,0,1777
22324737,"Lower Superplus to gracefield rd",2025-12-08,10941,0,1524
35587315,"Gingernuts and Towai Traverse",2025-12-08,2972,0,824
1752602,"Towai Traverse",2025-12-08,7573,0,1285
2716897,"Towai Traverse Climb",2025-12-08,8334,0,1315
14931000,"Top of Te Whiti to Towai",2025-12-08,36382,6,3185
8760918,"Spoonhill + Scrims",2025-12-08,1605,0,511
35338309,"Fade To Black",2025-12-08,2181,0,526
5741040,"Freewheel, trig to 4wd",2025-12-09,43415,0,4653
35457806,"Snail trail",2025-12-09,34469,13,4003
11559698,"Labyrinth 2016 - down",2025-12-09,21848,3,3048
35512175,"Double Happy",2025-12-09,1508,0,400
3385864,"banker",2025-12-09,20465,7,3521
9230928,"Jungle Scout Up",2025-12-09,21853,12,3388
27751723,"Mohaka Meander south",2025-12-09,3245,2,776
27751719,"Mohaka Meander north",2025-12-09,3411,5,599
1752652,"491",2025-12-09,16611,0,2445
22616278,"Pavlova",2025-12-09,1570,0,439
3385865,"B-line Ext",2025-12-09,21393,11,2730
33496074,"Dig This",2025-12-09,954,2,353
11890472,"Te Whiti Riser",2025-12-09,12952,5,1677
1752667,"Nga Tuna",2025-12-09,20339,0,2515
17193656,"Second Star 2018",2025-12-09,5461,1,1063
22324740,"Superplus Gracefield exit full",2025-12-09,11028,0,1777
22324737,"Lower Superplus to gracefield rd",2025-12-09,10940,0,1524
35587315,"Gingernuts and Towai Traverse",2025-12-09,2972,0,824
1752602,"Towai Traverse",2025-12-09,7566,0,1285
2716897,"Towai Traverse Climb",2025-12-09,8338,4,1315
14931000,"Top of Te Whiti to Towai",2025-12-09,36391,9,3186
8760918,"Spoonhill + Scrims",2025-12-09,1605,0,511
35338309,"Fade To Black",2025-12-09,2180,0,526
5741040,"Freewheel, trig to 4wd",2025-12-10,43413,0,4653
35457806,"Snail trail",2025-12-10,34457,0,4003
11559698,"Labyrinth 2016 - down",2025-12-10,21827,0,3047
35512175,"Double Happy",2025-12-10,1512,4,399
3385864,"banker",2025-12-10,20446,0,3521
9230928,"Jungle Scout Up",2025-12-10,21840,0,3386
27751723,"Mohaka Meander south",2025-12-10,3244,0,775
27751719,"Mohaka Meander north",2025-12-10,3408,0,599
1752652,"491",2025-12-10,16598,0,2444
22616278,"Pavlova",2025-12-10,1570,0,439
3385865,"B-line Ext",2025-12-10,21378,0,2726
33496074,"Dig This",2025-12-10,954,0,353
11890472,"Te Whiti Riser",2025-12-10,12956,4,1677
1752667,"Nga Tuna",2025-12-10,20324,0,2515
17193656,"Second Star 2018",2025-12-10,5454,0,1063
22324740,"Superplus Gracefield exit full",2025-12-10,11005,0,1773
22324737,"Lower Superplus to gracefield rd",2025-12-10,10918,0,1519
35587315,"Gingernuts and Towai Traverse",2025-12-10,2972,0,824
1752602,"Towai Traverse",2025-12-10,7566,0,1285
2716897,"Towai Traverse Climb",2025-12-10,8339,1,1315
14931000,"Top of Te Whiti to Towai",2025-12-10,36399,8,3186
8760918,"Spoonhill + Scrims",2025-12-10,1593,0,509
35338309,"Fade To Black",2025-12-10,2177,0,526
5741040,"Freewheel, trig to 4wd",2025-12-11,43426,13,4653
35457806,"Snail trail",2025-12-11,34470,13,4003
11559698,"Labyrinth 2016 - down",2025-12-11,21827,0,3047
35512175,"Double Happy",2025-12-11,1514,2,399
3385864,"banker",2025-12-11,20448,2,3521
9230928,"Jungle Scout Up",2025-12-11,21840,0,3386
27751723,"Mohaka Meander south",2025-12-11,3245,1,775
27751719,"Mohaka Meander north",2025-12-11,3419,11,599
1752652,"491",2025-12-11,16597,0,2445
22616278,"Pavlova",2025-12-11,1570,0,439
3385865,"B-line Ext",2025-12-11,21376,0,2726
33496074,"Dig This",2025-12-11,955,1,354
11890472,"Te Whiti Riser",2025-12-11,12956,0,1677
1752667,"Nga Tuna",2025-12-11,20324,0,2515
17193656,"Second Star 2018",2025-12-11,5460,6,1063
22324740,"Superplus Gracefield exit full",2025-12-11,11007,2,1773
22324737,"Lower Superplus to gracefield rd",2025-12-11,10920,2,1519
35587315,"Gingernuts and Towai Traverse",2025-12-11,2972,0,824
1752602,"Towai Traverse",2025-12-11,7566,0,1285
2716897,"Towai Traverse Climb",2025-12-11,8339,0,1315
14931000,"Top of Te Whiti to Towai",2025-12-11,36401,2,3186
8760918,"Spoonhill + Scrims",2025-12-11,1593,0,509
35338309,"Fade To Black",2025-12-11,2178,1,526
5741040,"Freewheel, trig to 4wd",2025-12-12,43423,0,4651
35457806,"Snail trail",2025-12-12,34469,0,4003
11559698,"Labyrinth 2016 - down",2025-12-12,21822,0,3047
35512175,"Double Happy",2025-12-12,1516,2,400
3385864,"banker",2025-12-12,20445,0,3521
9230928,"Jungle Scout Up",2025-12-12,21844,4,3386
27751723,"Mohaka Meander south",2025-12-12,3248,3,775
27751719,"Mohaka Meander north",2025-12-12,3422,3,600
1752652,"491",2025-12-12,16588,0,2444
22616278,"Pavlova",2025-12-12,1572,2,439
3385865,"B-line Ext",2025-12-12,21381,5,2725
33496074,"Dig This",2025-12-12,957,2,355
11890472,"Te Whiti Riser",2025-12-12,12956,0,1677
1752667,"Nga Tuna",2025-12-12,20327,3,2516
17193656,"Second Star 2018",2025-12-12,5464,4,1064
22324740,"Superplus Gracefield exit full",2025-12-12,11009,2,1774
22324737,"Lower Superplus to gracefield rd",2025-12-12,10922,2,1520
35587315,"Gingernuts and Towai Traverse",2025-12-12,2973,1,825
1752602,"Towai Traverse",2025-12-12,7565,0,1285
2716897,"Towai Traverse Climb",2025-12-12,8339,0,1315
14931000,"Top of Te Whiti to Towai",2025-12-12,36407,6,3187
8760918,"Spoonhill + Scrims",2025-12-12,1591,0,508
35338309,"Fade To Black",2025-12-12,2180,2,527
5741040,"Freewheel, trig to 4wd",2025-12-13,43446,23,4651
35457806,"Snail trail",2025-12-13,34482,13,4003
11559698,"Labyrinth 2016 - down",2025-12-13,21826,4,3047
35512175,"Double Happy",2025-12-13,1518,2,401
3385864,"banker",2025-12-13,20451,6,3522
9230928,"Jungle Scout Up",2025-12-13,21850,6,3388
27751723,"Mohaka Meander south",2025-12-13,3253,5,776
27751719,"Mohaka Meander north",2025-12-13,3425,3,601
1752652,"491",2025-12-13,16591,3,2444
22616278,"Pavlova",2025-12-13,1570,0,439
3385865,"B-line Ext",2025-12-13,21390,9,2725
33496074,"Dig This",2025-12-13,957,0,355
11890472,"Te Whiti Riser",2025-12-13,12964,8,1677
1752667,"Nga Tuna",2025-12-13,20338,11,2517
17193656,"Second Star 2018",2025-12-13,5468,4,1065
22324740,"Superplus Gracefield exit full",2025-12-13,11011,2,1775
35587315,"Gingernuts and Towai Traverse",2025-12-13,2975,2,825
1752602,"Towai Traverse",2025-12-13,7565,0,1285
2716897,"Towai Traverse Climb",2025-12-13,8342,3,1315
14931000,"Top of Te Whiti to Towai",2025-12-13,36430,23,3187
8760918,"Spoonhill + Scrims",2025-12-13,1591,0,508
35338309,"Fade To Black",2025-12-13,2186,6,529
5741040,"Freewheel, trig to 4wd",2025-12-14,43467,21,4653
35457806,"Snail trail",2025-12-14,34493,11,4003
11559698,"Labyrinth 2016 - down",2025-12-14,21835,9,3047
35512175,"Double Happy",2025-12-14,1528,10,403
3385864,"banker",2025-12-14,20458,7,3522
9230928,"Jungle Scout Up",2025-12-14,21866,16,3389
27751723,"Mohaka Meander south",2025-12-14,3264,11,778
27751719,"Mohaka Meander north",2025-12-14,3428,3,601
1752652,"491",2025-12-14,16597,6,2444
22616278,"Pavlova",2025-12-14,1574,4,439
3385865,"B-line Ext",2025-12-14,21398,8,2725
33496074,"Dig This",2025-12-14,960,3,355
11890472,"Te Whiti Riser",2025-12-14,12966,2,1677
1752667,"Nga Tuna",2025-12-14,20352,14,2518
17193656,"Second Star 2018",2025-12-14,5471,3,1065
22324740,"Superplus Gracefield exit full",2025-12-14,11015,4,1775
22324737,"Lower Superplus to gracefield rd",2025-12-14,10929,7,1522
35587315,"Gingernuts and Towai Traverse",2025-12-14,2976,1,825
1752602,"Towai Traverse",2025-12-14,7568,3,1285
2716897,"Towai Traverse Climb",2025-12-14,8343,1,1315
14931000,"Top of Te Whiti to Towai",2025-12-14,36452,22,3191
8760918,"Spoonhill + Scrims",2025-12-14,1592,1,508
35338309,"Fade To Black",2025-12-14,2200,14,530
5741040,"Freewheel, trig to 4wd",2025-12-15,43471,4,4653
35457806,"Snail trail",2025-12-15,34494,1,4003
11559698,"Labyrinth 2016 - down",2025-12-15,21835,0,3047
35512175,"Double Happy",2025-12-15,1531,3,403
3385864,"banker",2025-12-15,20464,6,3522
9230928,"Jungle Scout Up",2025-12-15,21875,9,3389
27751723,"Mohaka Meander south",2025-12-15,3266,2,779
27751719,"Mohaka Meander north",2025-12-15,3429,1,601
1752652,"491",2025-12-15,16596,0,2444
22616278,"Pavlova",2025-12-15,1574,0,439
3385865,"B-line Ext",2025-12-15,21401,3,2725
33496074,"Dig This",2025-12-15,964,4,355
11890472,"Te Whiti Riser",2025-12-15,12970,4,1677
1752667,"Nga Tuna",2025-12-15,20356,4,2518
17193656,"Second Star 2018",2025-12-15,5473,2,1065
22324740,"Superplus Gracefield exit full",2025-12-15,11014,0,1775
22324737,"Lower Superplus to gracefield rd",2025-12-15,10930,1,1522
35587315,"Gingernuts and Towai Traverse",2025-12-15,2976,0,825
1752602,"Towai Traverse",2025-12-15,7568,0,1285
2716897,"Towai Traverse Climb",2025-12-15,8345,2,1316
14931000,"Top of Te Whiti to Towai",2025-12-15,36454,2,3191
8760918,"Spoonhill + Scrims",2025-12-15,1592,0,508
35338309,"Fade To Black",2025-12-15,2202,2,530
5741040,"Freewheel, trig to 4wd",2025-12-16,43465,0,4653
35457806,"Snail trail",2025-12-16,34491,0,4002
11559698,"Labyrinth 2016 - down",2025-12-16,21834,0,3046
35512175,"Double Happy",2025-12-16,1527,0,402
3385864,"banker",2025-12-16,20460,0,3521
9230928,"Jungle Scout Up",2025-12-16,21874,0,3389
27751723,"Mohaka Meander south",2025-12-16,3266,0,779
27751719,"Mohaka Meander north",2025-12-16,3431,2,600
1752652,"491",2025-12-16,16596,0,2444
22616278,"Pavlova",2025-12-16,1574,0,439
3385865,"B-line Ext",2025-12-16,21392,0,2724
33496074,"Dig This",2025-12-16,964,0,355
11890472,"Te Whiti Riser",2025-12-16,12970,0,1677
1752667,"Nga Tuna",2025-12-16,20358,2,2518
17193656,"Second Star 2018",2025-12-16,5475,2,1065
22324740,"Superplus Gracefield exit full",2025-12-16,11014,0,1775
22324737,"Lower Superplus to gracefield rd",2025-12-16,10930,0,1522
35587315,"Gingernuts and Towai Traverse",2025-12-16,2979,3,825
1752602,"Towai Traverse",2025-12-16,7569,1,1285
2716897,"Towai Traverse Climb",2025-12-16,8345,0,1316
14931000,"Top of Te Whiti to Towai",2025-12-16,36456,2,3191
8760918,"Spoonhill + Scrims",2025-12-16,1592,0,508
35338309,"Fade To Black",2025-12-16,2204,2,530
5741040,"Freewheel, trig to 4wd",2025-12-17,43454,0,4653
35457806,"Snail trail",2025-12-17,34490,0,4002
11559698,"Labyrinth 2016 - down",2025-12-17,21831,0,3046
35512175,"Double Happy",2025-12-17,1527,0,402
3385864,"banker",2025-12-17,20437,0,3521
9230928,"Jungle Scout Up",2025-12-17,21869,0,3387
27751723,"Mohaka Meander south",2025-12-17,3266,0,779
27751719,"Mohaka Meander north",2025-12-17,3433,2,600
1752652,"491",2025-12-17,16584,0,2444
22616278,"Pavlova",2025-12-17,1574,0,439
3385865,"B-line Ext",2025-12-17,21377,0,2722
33496074,"Dig This",2025-12-17,964,0,355
11890472,"Te Whiti Riser",2025-12-17,12969,0,1677
1752667,"Nga Tuna",2025-12-17,20358,0,2518
17193656,"Second Star 2018",2025-12-17,5475,0,1065
22324740,"Superplus Gracefield exit full",2025-12-17,11012,0,1772
22324737,"Lower Superplus to gracefield rd",2025-12-17,10929,0,1522
35587315,"Gingernuts and Towai Traverse",2025-12-17,2979,0,825
1752602,"Towai Traverse",2025-12-17,7567,0,1285
2716897,"Towai Traverse Climb",2025-12-17,8346,1,1316
14931000,"Top of Te Whiti to Towai",2025-12-17,36465,9,3191
8760918,"Spoonhill + Scrims",2025-12-17,1588,0,508
35338309,"Fade To Black",2025-12-17,2204,0,530
5741040,"Freewheel, trig to 4wd",2025-12-18,43464,10,4654
35457806,"Snail trail",2025-12-18,34496,6,4004
11559698,"Labyrinth 2016 - down",2025-12-18,21823,0,3045
35512175,"Double Happy",2025-12-18,1527,0,402
3385864,"banker",2025-12-18,20436,0,3523
9230928,"Jungle Scout Up",2025-12-18,21870,1,3387
27751723,"Mohaka Meander south",2025-12-18,3266,0,779
27751719,"Mohaka Meander north",2025-12-18,3442,9,600
1752652,"491",2025-12-18,16584,0,2444
22616278,"Pavlova",2025-12-18,1574,0,439
3385865,"B-line Ext",2025-12-18,21379,2,2722
33496074,"Dig This",2025-12-18,964,0,355
11890472,"Te Whiti Riser",2025-12-18,12969,0,1677
1752667,"Nga Tuna",2025-12-18,20353,0,2517
17193656,"Second Star 2018",2025-12-18,5480,5,1064
22324740,"Superplus Gracefield exit full",2025-12-18,11009,0,1770
22324737,"Lower Superplus to gracefield rd",2025-12-18,10927,0,1520
35587315,"Gingernuts and Towai Traverse",2025-12-18,2979,0,825
1752602,"Towai Traverse",2025-12-18,7566,0,1285
2716897,"Towai Traverse Climb",2025-12-18,8348,2,1316
14931000,"Top of Te Whiti to Towai",2025-12-18,36464,0,3192
8760918,"Spoonhill + Scrims",2025-12-18,1589,1,508
35338309,"Fade To Black",2025-12-18,2204,0,529
5741040,"Freewheel, trig to 4wd",2025-12-19,43473,9,4654
35457806,"Snail trail",2025-12-19,34498,2,4004
11559698,"Labyrinth 2016 - down",2025-12-19,21826,3,3045
35512175,"Double Happy",2025-12-19,1528,1,402
3385864,"banker",2025-12-19,20436,0,3523
9230928,"Jungle Scout Up",2025-12-19,21874,4,3387
27751723,"Mohaka Meander south",2025-12-19,3266,0,779
27751719,"Mohaka Meander north",2025-12-19,3441,0,600
1752652,"491",2025-12-19,16580,0,2444
22616278,"Pavlova",2025-12-19,1574,0,439
3385865,"B-line Ext",2025-12-19,21379,0,2722
33496074,"Dig This",2025-12-19,964,0,355
11890472,"Te Whiti Riser",2025-12-19,12969,0,1677
1752667,"Nga Tuna",2025-12-19,20352,0,2517
17193656,"Second Star 2018",2025-12-19,5482,2,1064
22324740,"Superplus Gracefield exit full",2025-12-19,11011,2,1772
22324737,"Lower Superplus to gracefield rd",2025-12-19,10929,2,1522
35587315,"Gingernuts and Towai Traverse",2025-12-19,2978,0,825
1752602,"Towai Traverse",2025-12-19,7566,0,1285
2716897,"Towai Traverse Climb",2025-12-19,8348,0,1316
14931000,"Top of Te Whiti to Towai",2025-12-19,36469,5,3192
8760918,"Spoonhill + Scrims",2025-12-19,1589,0,508
35338309,"Fade To Black",2025-12-19,2203,0,529
5741040,"Freewheel, trig to 4wd",2025-12-20,43470,0,4653
35457806,"Snail trail",2025-12-20,34499,1,4005
11559698,"Labyrinth 2016 - down",2025-12-20,21820,0,3046
35512175,"Double Happy",2025-12-20,1528,0,402
3385864,"banker",2025-12-20,20439,3,3524
9230928,"Jungle Scout Up",2025-12-20,21877,3,3388
27751723,"Mohaka Meander south",2025-12-20,3264,0,778
27751719,"Mohaka Meander north",2025-12-20,3445,4,600
1752652,"491",2025-12-20,16576,0,2444
22616278,"Pavlova",2025-12-20,1574,0,439
3385865,"B-line Ext",2025-12-20,21381,2,2723
33496074,"Dig This",2025-12-20,964,0,355
11890472,"Te Whiti Riser",2025-12-20,12970,1,1677
1752667,"Nga Tuna",2025-12-20,20343,0,2517
17193656,"Second Star 2018",2025-12-20,5484,2,1064
22324740,"Superplus Gracefield exit full",2025-12-20,11009,0,1772
22324737,"Lower Superplus to gracefield rd",2025-12-20,10928,0,1522
35587315,"Gingernuts and Towai Traverse",2025-12-20,2979,1,826
1752602,"Towai Traverse",2025-12-20,7563,0,1285
2716897,"Towai Traverse Climb",2025-12-20,8350,2,1316
14931000,"Top of Te Whiti to Towai",2025-12-20,36479,10,3192
8760918,"Spoonhill + Scrims",2025-12-20,1590,1,509
35338309,"Fade To Black",2025-12-20,2200,0,529
5741040,"Freewheel, trig to 4wd",2025-12-21,43470,0,4653
35457806,"Snail trail",2025-12-21,34501,2,4006
11559698,"Labyrinth 2016 - down",2025-12-21,21820,0,3046
35512175,"Double Happy",2025-12-21,1525,0,402
3385864,"banker",2025-12-21,20437,0,3525
9230928,"Jungle Scout Up",2025-12-21,21880,3,3389
27751723,"Mohaka Meander south",2025-12-21,3262,0,778
27751719,"Mohaka Meander north",2025-12-21,3448,3,602
1752652,"491",2025-12-21,16567,0,2444
22616278,"Pavlova",2025-12-21,1574,0,439
3385865,"B-line Ext",2025-12-21,21373,0,2723
33496074,"Dig This",2025-12-21,962,0,355
11890472,"Te Whiti Riser",2025-12-21,12975,5,1677
1752667,"Nga Tuna",2025-12-21,20332,0,2517
17193656,"Second Star 2018",2025-12-21,5487,3,1065
22324740,"Superplus Gracefield exit full",2025-12-21,11007,0,1771
22324737,"Lower Superplus to gracefield rd",2025-12-21,10926,0,1521
35587315,"Gingernuts and Towai Traverse",2025-12-21,2982,3,826
1752602,"Towai Traverse",2025-12-21,7563,0,1285
2716897,"Towai Traverse Climb",2025-12-21,8345,0,1316
14931000,"Top of Te Whiti to Towai",2025-12-21,36493,14,3190
8760918,"Spoonhill + Scrims",2025-12-21,1592,2,509
35338309,"Fade To Black",2025-12-21,2197,0,529
5741040,"Freewheel, trig to 4wd",2025-12-22,43484,14,4654
35457806,"Snail trail",2025-12-22,34498,0,4006
11559698,"Labyrinth 2016 - down",2025-12-22,21820,0,3046
35512175,"Double Happy",2025-12-22,1522,0,402
3385864,"banker",2025-12-22,20436,0,3529
9230928,"Jungle Scout Up",2025-12-22,21884,4,3389
27751723,"Mohaka Meander south",2025-12-22,3260,0,778
27751719,"Mohaka Meander north",2025-12-22,3454,6,602
1752652,"491",2025-12-22,16569,2,2444
22616278,"Pavlova",2025-12-22,1575,1,439
3385865,"B-line Ext",2025-12-22,21379,6,2723
33496074,"Dig This",2025-12-22,962,0,355
11890472,"Te Whiti Riser",2025-12-22,12978,3,1677
1752667,"Nga Tuna",2025-12-22,20333,1,2517
17193656,"Second Star 2018",2025-12-22,5490,3,1065
